cliente_id,tipo_documento,numero_documento,nombres,apellido_paterno,apellido_materno,fecha_nacimiento,edad,genero,estado_civil,nivel_educacion,ocupacion,sector_economico,ciudad_residencia,departamento_residencia,region_residencia,ingresos_mensuales,egresos_mensuales,patrimonio_estimado,score_crediticio,segmento_cliente,canal_captacion,antiguedad_cliente_meses,fecha_registro,sucursal_id,estado_cliente
1135,DNI,94299202,Isabel, Gómez,Medina,1980/12/04,44,F,Soltero,TECNICO,Independiente,Educación,Chimbote,Ancash,Centro,2209.09,1420.4,25782.63,514,Regular,Digital,52,13-09-2020,21,Activo
1136,DNI,83909342,Elena,Gómez,Rivera,20-03-2004,20,F,Soltero,,Empleado Privado,Construcción,El Tambo,Junín,Centro,3338.25,1516.06,93316.16,463,Regular,Agencia,65,28-08-2019,19,Activo
1137,DNI,51866940,Isabel,Díaz,Gutiérrez,1985-06-15,39,F,Casado,Universitario,Empleado Privado,Transporte,Yanahuara,Arequipa,Sur,7745.98,4941.2,333668.8,456,Regular,Referido,61,2019-12-20,8,Activo
1138,DNI,9528895,Iván,Gómez,Medina,1987-02-27,37,M,Casado,Universitario,Pensionista,Salud,Sullana,Piura,Norte,2236.11,1246.49,57833.23,434,Regular,Telemarketing,69,26/04/2019,15,Inactivo
1139,DNI,71883009,José,Castro,Chávez,1998/07/26,28,M,Divorciado,Técnico,Empleado Privado,Construcción,Cusco,Cusco,Sur,2506.11,1434.25,129451.5,523,Regular,Digital,104,2016-06-06,16,Inactivo
1140,DNI,70617069,Eduardo,Chávez,Rojas,1980/02/05,44,M,Soltero,Universitario,Empleado Público,Finanzas,El Tambo,Junín ,Centro,1277.26,878.91,38757.65,479,Regular,Digital,138,2013/08/12,19,Activo
1141,DNI,51886016,Fernando,Apaza,Ortiz,1990-05-25,34,M,Casado,Técnico,Empleado Privado,Finanzas,Piura,Piura,Norte,2574.36,1301.34,131606.44,499,Regular,Telemarketing,111,2015/10/27,14,Activo
1142,Pasaporte,450566937,Enrique,Reyes,Herrera,1977/03/06,47,M,Casado,Secundaria,Empresario,Agricultura,Víctor Larco Herrera,La Libertad,Norte,2050.95,1424.76,77782.59,573,Regular,Telemarketing,5,2023-04-27,11,Activo
1143,DNI,38576264,Diego,Cusi,Rivera,27/07/1979,45,M,Casado,Universitario,Empresario,Otro,Víctor Larco Herrera,La Libertad,Norte,13462.73,5651.64,779037.45,558,Regular,Digital,15,2023-09-11,11,Activo
1144,DNI,10127896,Marco,Laime,Morales,1969-06-20,55,M,Casado,Secundaria,Empresario,Finanzas,Wanchaq,Cusco,Sur,8336.07,5483.59,357625.79,613,Premium,Digital,90,2017/08/03,17,Activo
1145,DNI,56203634,Alejandro,Herrera, FLORES ,1976/01/16,48,M,Soltero,Técnico,Empleado Público,Otro,Cusco,Cusco,Sur,2121.28,1043.86,58450.78,641,Regular,Digital,13,13/04/2021,16,Activo
1146,DNI,17073174,Mónica,Morales,Cruz,1972-11-21,52,F,Soltero,Técnico,Empleado Público,Salud,Yanahuara,Arequipa,Sur,2855.53,1701.22,45197.44,453,Regular,Telemarketing,95,2017/02/27,8,Activo
1147,DNI,77475944,Jorge,Medina,Morales,21/06/1998,26,M,Casado,Postgrado,Empleado Público,Tecnología,Pisco,Ica,Sur,,1001.08,21136.97,491,Regular,Referido,142,2013-04-04,20,Activo
1148,DNI,74042076,Fernando,Romero,Quispe,1990/09/02,34,M,Casado,Secundaria,Empresario,Finanzas,Cusco,Cusco,Sur,5863.83,3859.27,340335.28,590,Regular,Digital,100,2016-09-30,16,Activo
1149,DNI,40656582,Andrés,Mamani,Reyes,14/02/1974,50,M,Soltero,Técnico,Independiente,Agricultura,Santiago de Surco,Lima,Lima y Callao,1112.79,444.01,42947.85,491,Regular,Agencia,165,2011-05-22,2,Activo
1150,DNI,47091,Valeria,Castro,Herrera,1992-09-05,32,F,Soltero,Universitario,Empleado Privado,Agricultura,Iquitos,Loreto,Oriente,2168.64,949.2,39935.09,449,Regular,Digital,34,2022/03/04,22,Activo
1151,DNI,11815837,José,González, PéReZ,1988-03-08,36,Masculino,Divorciado,Técnico,Independiente,Educación,Cajamarca,Cajamarca,Norte,924.61,528.24,34691.57,468,Regular,Agencia,103,20/06/2016,24,Activo
1152,DNI,96668290,José,Pérez,Condori,1989/02/14,35,M,Divorciado,Universitario,Independiente,Transporte,San Juan de Lurigancho,Lima,Lima y Callao,850.0,434.07,28319.25,587,Regular,Digital,72,2019-01-09,1,Bloqueado
1153,DNI,76405473,María,Apaza,González,1969-08-26,55,F,Casado,Técnico,Independiente,Construcción,San Juan de Lurigancho,Lima,Lima y Callao,1968.47,1189.83,86545.91,507,Regular,Agencia,47,2020-04-03,1,Activo
1154,DNI,78524744,Luis,Cusi,Medina,1997/06/29,27,M,Viudo,Secundaria,Empleado Privado,Transporte,Huancayo,Junín,Centro,5894.19,3153.73,185404.67,576,Premium,Digital,152,2012-06-11,18,Activo
1155,DNI,66477413,Manuel,Rivera,Cruz,28/04/1981,43,M,Soltero,Técnico,Empleado Público,Transporte,Miraflores,Lima,Lima y Callao,3201.73,1447.86,85108.82,520,Regular,Agencia,138,2013/08/02,3,Activo
1156,DNI,39885217,David,Condori ,Herrera,1999/09/29,25,m,Casado,Técnico,Empleado Privado,Finanzas,Víctor Larco Herrera,La Libertad,Norte,2019.7,1378.03,60100.66,468,Regular,Referido,137,2013-09-04,11,Activo
1157,DNI,92383193,Sofía,González,Rivera,1988-04-01,36,F,Soltero,Universitario,Estudiante,Finanzas,Los Olivos,Lima,Lima y Callao,850.0,412.84,42498.18,470,Regular,Agencia,97,2016/12/29,4,Inactivo
1158,DNI,24219597,Silvia,López,Díaz,1983/04/14,41,F,Divorciado,Técnico,Empleado Privado,Comercio,La Esperanza,La Libertad,Norte,2901.59,1342.35,81329.63,428,Regular,Telemarketing,33,25/04/2020,9,Activo
1159,DNI,33155530,Luis,Condori,Vargas,22-10-1991,33,m,Conviviente,Técnico,Empleado Público,Comercio,Miraflores,Lima,Lima y Callao,1176.19,519.67,14955.55,545,Regular,Agencia,76,2018/09/11,3,Activo
1160,DNI,45576634,César ,Romero,Cusi,21/11/2004,20,M,Casado,Universitario,Independiente,Servicios,Cajamarca,Cajamarca ,Norte,4357.61,1795.07,45613.44,534,Regular,Referido,105,2016-05-06,24,Activo
1161,DNI,19106166,Óscar,Sánchez,Flores,16-06-1986,38,M,Casado,Secundaria,Pensionista,Comercio,Víctor Larco Herrera,La Libertad,Norte,850.0,556.29,33229.44,458,Regular,Telemarketing,40,2021-09-17,11,Inactivo
1162,DNI,82217562,Silvia,Apaza,Ramírez,1983-10-22,41,F,Casado,Técnico,Independiente,Finanzas,Chiclayo,Lambayeque,Norte,1140.78,482.41,53026.62,1200,Regular,Digital,138,2013/08/27,13,Activo
1163,DNI,25722870,Alejandro,Díaz,Gutiérrez,1964/05/06,60,M,Casado,Secundaria,Independiente,Comercio,San Juan de Lurigancho,Lima,Lima y Callao,4220.76,2863.23,52718.2,467,Regular,Agencia,3,29/06/2021,1,Activo
1164,DNI,51452058,Eduardo,Choque,Castillo,2002-02-25,22,M,Conviviente,Universitario,Empleado Público,Comercio,Huancayo,Junín,Centro,1570.86,661.68,78328.1,464,Regular,Referido,119,21-03-2015,18,Activo
1165,DNI,54747695,Isabel,Rojas,Rodríguez,1977-07-02,47,F,SOLTERO,Universitario,Empleado Privado,Agricultura,Cayma,Arequipa,Sur,2262.01,1259.43,38504.23,523,Regular,Telemarketing,68,2019/06/01,6,Activo
1166,DNI,56238878,Fabiola,Condori,Castillo,1959/06/08,65,F,Casado,Universitario,Empleado Público,Educación,Los Olivos,Lima,Lima y Callao,3433.42,2060.39,63931.52,534,Regular,Agencia,100,2016/10/04,4,Activo
1167,DNI,11386047,Elena,Morales,González,27/09/1985,39,F,Viudo,Técnico,Empleado Público,Salud,Lima,Lima,Lima y Callao,1787.96,1228.1,53045.03,567,Regular,Telemarketing,36,2021-12-21,5,Activo
1168,DNI,53829441,María,Reyes,Condori,1991-01-01,34,F,Casado,Universitario,Empleado Privado,Agricultura,La Esperanza,La Libertad,Norte,2736.89,1146.21,124511.01,479,Regular,Digital,134,2013-12-11,9,Activo
1169,DNI,9532670, David, CruZ,Ramos,1989-05-29,35,M,Viudo,Técnico,Empleado Privado,Tecnología,Miraflores,Lima,Lima y Callao,1358.0,620.06,36173.27,492,Regular,Referido,105,2016/05/02,3,Activo
1170,DNI,22828018,Silvia,Álvarez,Castillo,1983/07/01,41,F,Soltero,Técnico,Independiente,Manufactura,Chiclayo,Lambayeque,Norte,3284.77,1405.09,178454.27,458,Regular,Agencia,170,2010-12-24,12,Inactivo
1171,DNI,64583744,José,Cusi,Ramos,1968/02/01,56,M,Casado,Universitario,Pensionista,Salud, ChImBoTe ,Ancash,Centro,850.0,437.89,46873.84,599,Regular,Agencia,127,2014-07-11,21,Activo
1172,DNI,48741148,Fernando,Pérez,Mamani,2003/07/25,21,M,Casado,Universitario,Empresario,Construcción,Cayma,Arequipa,Sur,6260.9,3748.88,280952.89,510,Regular,Digital,129,2014/05/06,6,Activo
1173,DNI,64196789,Manuel,Torres  ,Huanca,1992/06/05,32,M,Casado,Postgrado,Empleado Privado,Comercio,Chiclayo,Lambayeque,Norte,3254.86,1470.18,129812.55,544,Regular,Telemarketing,82,2018/04/05,12,Activo
1174,DNI,22422848,Daniela,Condori,Gómez,2004/12/05,20,F,Divorciado,Técnico,Empresario,Otro,Cajamarca,Cajamarca,Norte,6462.77,3274.82,116115.98,345,Premium,Digital,84,19/01/2018,24,Activo
1175,DNI,33480153,Juan,Laime,Apaza,1994-08-31,30,M,Casado,Técnico,Empleado Público,Tecnología,Chimbote,Ancash,Centro,3680.65,2216.23,212210.51,460,Regular,Agencia,130,2014-04-27,21,Bloqueado
1176,DNI,67462720,David,Vargas,Ortiz,1997/08/21,27,mas,Casado,Universitario,Empleado Público,Educación,Lima,Lima,Lima y Callao,1727.94,665.34,35841.82,597,Regular,Telemarketing,101,13/09/2016,5,Inactivo
1177,DNI,28502155,Óscar,González,Sánchez,2004/03/05,20,M,Divorciado,Universitario,Independiente,Otro,Chiclayo,  LamBayEquE,Norte,930.99,565.48,47194.31,534,Regular,Telemarketing,105,2016-05-03,12,Activo
1178,DNI,95678446,Carlos,Huanca,Quispe,26-07-1960,64,M,Soltero,Universitario,Empresario,Comercio,Cayma,Arequipa,Sur,6289.14,3494.79,79530.72,474,Premium,Telemarketing,107,2016/03/10,6,Activo
1179,DNI,44149253,Óscar,Laime,Sánchez,13/03/1957,67,M,Casado,Técnico,Empleado Público,Agricultura,Miraflores,Lima,Lima y Callao,4749.09,2497.77,130512.13,576,Regular,Digital,40,2020/10/20,3,Activo
1180,DNI,7055494,Claudia,Apaza, Castillo,1992/02/04,32,F,Casado,Universitario,Independiente,Otro,Chiclayo,Lambayeque,Norte,2082.63,972.75,64846.74,463,Regular,Telemarketing,98,19/11/2016,12,Activo
1181,DNI,90763415,Rocío,Mamani,Huanca,21/11/1979,45,F,Soltero,Universitario,Empleado Privado,Salud,Cajamarca,Cajamarca,Norte,6017.71,3077.27,224528.1,547,Regular,Agencia,1,2021-04-23,24,Activo
1182,DNI,48722557,Miguel,Castillo,Ortiz,1995/05/17,29,M,Conviviente,Técnico,Empleado Público,Agricultura,La Esperanza,La Libertad,Norte,3299.11,1495.12,75755.13,507,Regular,Agencia,62,2019-11-07,9,Activo
1183,DNI,23285558,Silvia,Huanca,Ramos,1974-11-26,50,F,Soltero,Universitario,Empleado Público,Finanzas,Sullana,Piura,Norte,4023.65,1952.34,167916.84,461,Regular,Referido,55,2020/06/06,15,Activo
1184,DNI,84136233,Víctor,Ramos,Huanca,1983-07-10,41,M,Divorciado,Universitario,Pensionista,Otro,Santiago de Surco,Lima,Lima y Callao,850.0,349.58,24868.26,396,Regular,Agencia,40,2020/05/29,2,Activo
1185,DNI,34185595,Miguel,Ortiz  ,Rojas,1978-03-15,46,M,Conviviente,Universitario,Estudiante,Manufactura,La Esperanza,La Libertad,Norte,2079.99,1086.31,94116.42,391,Regular,Digital,127,2014/07/06,9,Activo
1186,DNI,170679,Mónica,Martínez,Torres,20-05-1983,41,F,Divorciado,Técnico,Empleado Privado,Comercio,San Juan de Lurigancho,Lima,Lima y Callao,3893.86,2237.86,109774.95,496,Regular,Digital,20,2023-04-27,1,Activo
1187,DNI,38967635,Isabel,Vargas,Vargas,28-01-1984,40,F,Conviviente,Universitario,Empleado Privado,Salud,Cajamarca,Cajamarca,Norte,1465.0,980.43,23611.38,495,Regular,Campaña Institucional,94,2017/03/25,24,Activo
1188,DNI,33513901,Daniela,Apaza,Álvarez,16/12/1992,32,F,Soltero,Secundaria,Empleado Público,Salud,Huancayo, Junín,Centro,850.0,446.61,12671.5,555,Regular,Telemarketing,55,17-06-2020,18,Activo
1189,DNI,14803007,Marco,Cruz,Castro,1971-06-21,53,M,Casado,Técnico,Empresario,Transporte,Cajamarca,Cajamarca,Norte,6409.44,4328.44,155811.62,544,Regular,Referido,146,21-12-2012,24,Activo
1190,DNI,79412886,Jorge,Medina,Rodríguez,1970-04-27,54,M,Casado,Universitario,Empleado Privado,Servicios,Iquitos,Loreto,Oriente,3476.11,2266.2,60611.84,557,Regular,Referido,107,2016/03/11,22,Activo
1191,DNI,89259465,Lucía,González,Ortiz,24/02/1986,38,F,Casado,Técnico,Independiente,Otro,Los Olivos,Lima,Lima y Callao,5665.24,2737.03,92181.77,505,Regular,Agencia,150,2012/08/21,4,Inactivo
1192,DNI,51367380,Lucía,Herrera,Vargas,1980/08/21,44,F,Casado,Secundaria,Empleado Privado,Manufactura, Tarapoto ,San Martín,Oriente,-1532.25,619.72,53751.54,504,Regular,Digital,137,2013-09-09,23,Activo
1193,DNI,22014833,Diana,Reyes,Romero,1992-06-03,32,F,Soltero,Técnico,Empleado Público,Comercio,La Esperanza,La Libertad,Norte,1510.8,951.36,54278.52,446,Regular,Telemarketing,128,25/06/2014,9,Activo
1194,DNI,90676183,Iván,Reyes,Medina,1996/01/03,29,M,Divorciado,Técnico,Empleado Privado,Finanzas,Trujillo,La Libertad,Norte,7429.36,4031.25,398803.48,551,Regular,Agencia,120,24-01-2015,10,Activo
1195,DNI,80418693,DiAnA  ,González,Álvarez,15/10/1959,65,F,Soltero,Universitario,Pensionista,Otro,Huancayo,Junín,Centro,850.0,458.72,8647.41,515,Regular,Agencia,135,2013-11-02,18,Activo
1196,CE,390649097,Mónica,Ortiz,Castro,13-05-1998,26,F,Casado,Técnico,Empleado Privado,Construcción,Santiago de Surco,Lima,Lima y Callao,-1767.69,1004.8,21799.78,412,Regular,Agencia,83,14/02/2018,2,Activo
1197,DNI,82967074,Víctor,Romero,López,1968-11-12,56,M,Soltero,Postgrado,Independiente,Manufactura,El Tambo,Junín,Centro,1954.58,1203.95,53625.29,566,Regular,Agencia,26,2022/07/09,19,Activo
1198,DNI,75480293,Silvia,Ramírez,Castillo,1975/10/18,49,F,Soltero,Postgrado,Empleado Público,Tecnología,Cajamarca  ,Cajamarca,Norte,5583.75,2127.98,95259.19,443,Regular,Agencia,7,2022-07-01,24,Activo
1199,DNI,46935102,Héctor,Pérez,García,20-06-1967,57,M,Divorciado,Técnico,Empleado Público,Servicios,Miraflores,Lima,Lima y Callao,3717.09,1697.15,185032.03,479,Regular,Agencia,123,2014-11-15,3,Activo
1200,DNI,97177170,Óscar,Castillo,Herrera,27/04/1970,54,M,Soltero,Técnico,Pensionista,Tecnología,El Tambo,Junín,Centro,1307.61,740.8,43247.81,491,Regular,Digital,4,2024-08-04,19,Activo
1201,DNI,89533768,Carmen,Ramírez,Ortiz,17/01/1992,32,F,Soltero,Universitario,Empleado Público,Salud,La Esperanza,la libertad,Norte,1462.74,710.29,84963.5,603,Regular,Referido,139,2013/07/07,9,Activo
1202,DNI,31730332,héctor,Castro,López,1983-01-07,42,M,Soltero,Universitario,Empleado Público,Salud,Chimbote,Ancash,Centro,2885.17,1303.58,71780.33,465,Regular,Agencia,151,2012-07-12,21,Activo
1203,DNI,73181560,  Eduardo,Castillo,Torres,1993-01-08,32,M,Conviviente,Universitario,Empleado Privado,Construcción,Santiago de Surco,Lima,Lima y Callao,4521.96,2124.82,161583.75,402,Regular,Digital,151,2012-07-28,2,Activo
1204,DNI,75456572,Fabiola,Herrera,Ramos,1987-05-11,37,F,CASADO,Universitario,Empleado Público,Construcción,Cusco,Cusco,Sur,2057.99,859.33,27968.36,505,Regular,Agencia,148,2012/10/20,16,Activo
1205,DNI,56066992,Alejandro,Castillo,Gutiérrez,27/01/1985,39,M,Conviviente,Postgrado,Empleado Privado,Educación,Wanchaq,Cusco,Sur,3392.79,1509.89,28980.06,523,regular,Agencia,67,2019-06-10,17,Activo
1206,DNI,3996263,Rocío,Mamani,Martínez,1974/02/28,50,F ,Casado,Universitario,Independiente,Salud,Sullana,Piura,Norte,1240.5,647.19,38352.26,481,Regular,Agencia,113,2015/09/01,15,Activo
1207,DNI,24323330,César,Morales,Jiménez,1968-11-12,56,M,Divorciado,Técnico,Empleado Privado,Finanzas,Iquitos,Loreto,Oriente,4927.65,2814.0,83594.36,438,Regular,Telemarketing,9,2023/08/01,22,Activo
1208,DNI,23578652,Pablo,Rodríguez,Medina,1978/03/29,46,M,Casado,Secundaria,Estudiante,Tecnología,San Juan de Lurigancho,Lima,Lima y Callao,850.0,393.34,16814.21,493,Regular,Agencia,103,2016-06-27,1,Activo
1209,CE,311980425,Ana,Medina, Ortiz,1960/09/09,64,F,Casado,Técnico,Empleado Público,Construcción,Huancayo,Junín,Centro,1684.93,1086.73,42947.6,487,Regular,,123,2014/10/31,18,Activo
1210,DNI,78602039,César,Álvarez ,Ramos,1973/11/07,51,M,Conviviente,Secundaria,Empleado Público,Manufactura,Piura,Piura  ,Norte,1216.0,773.65,40058.57,484,Regular,Telemarketing,141,2013/05/17,14,Inactivo
1211,DNI,79872873,Luis,Vargas,Choque,1975-06-22,49,M ,Viudo,Universitario,Pensionista,Agricultura,El Tambo,Junín,Centro,856.15,578.07,49206.25,482,Regular,Referido,170,2011-01-10,19,Activo
1212,DNI,32888070,Cecilia,Gómez,Laime,17/11/1974,50,F,Soltero,Secundaria,Empleado Público,Comercio,Trujillo,La Libertad,Norte,2649.03,1571.64,75231.65,534,Regular,Agencia,30,2022/07/02,10,Activo
1213,DNI,54541648,Luis,Flores,Rodríguez,1987-10-27,37,M,Casado,secundaria ,Independiente,Servicios,San Juan de Lurigancho,Lima,Lima y Callao,2907.11,1784.38,122436.85,474,Regular,Agencia,22,2020-10-17,1,Inactivo
1214,DNI,44203607,Jorge,Quispe, Vargas,14/02/1977,47,M,Casado,Universitario,Independiente,Agricultura,Chiclayo,Lambayeque,Norte,-1709.26,1076.11,45272.5,483,Regular,Referido,175,2010-07-27,13,Inactivo
1215,DNI,6014579,Sandra,García,Laime,1994-07-02,30,F,Soltero,Secundaria,Empleado Público,Salud,Tarapoto,San Martín,Oriente,1891.59,1017.47,103864.4,444,Regular,Agencia,143,28-03-2013,23,Activo
1216,Pasaporte,720925192,Isabel,Sánchez,Quispe,1997-01-04,28,F,Soltero,Universitario,Empleado Privado,Construcción,Piura,Piura,Norte,2897.78,1142.22,39284.01,479,Regular,Digital,128,2014/06/08,14,Activo
1217,DNI,29158551,Ricardo,Flores,Laime,1973/05/28,51,M,Soltero,,Empresario,Finanzas,Arequipa,Arequipa,Sur,4730.43,3056.0,179369.17,548,Regular,Digital,123,2014-11-06,7,Activo
1218,DNI,73962625,María,Quispe,Castillo,22/05/1976,48,F,Casado,Universitario,Empleado Privado,Tecnología,Trujillo,La Libertad,Norte,3719.43,2436.03,222183.09,454,Regular,Agencia,47,2021-02-11,10,Activo
1219,DNI,44343549,Óscar,Mamani,Romero,1981/09/13,43,M,Conviviente,Universitario,Independiente,Construcción,Sullana,Piura,Norte,3031.87,1778.63,135920.44,490,Regular,Digital,123,19-11-2014,15,Inactivo
1220,CE,34804247,Miguel,Castillo,Rojas,2004-01-07,20,M,Casado,Técnico,Empresario,Comercio,Santiago de Surco,Lima,Lima y Callao,5263.02,2375.18,184013.2,602,Regular,Digital,41,2021-07-31,2,Activo
1221,DNI,22549203,María,González,Álvarez,18-01-1987,37,F,Casado,Universitario,Empleado Público,Comercio,Trujillo,La Libertad,Norte,1517.23,687.27,44895.42,519,Regular,Digital,43,2021-06-08,10,Activo
1222,DNI,41475690,Ángela,López,Sánchez,1979/01/30,45,F,Conviviente,,Empleado Privado,Tecnología,Sullana,Piura,Norte,5288.7,2799.64,72212.57,428,Regular,Agencia,48,2020-12-26,15,Inactivo
1223,DNI,59667715,Sandra,Castillo,Apaza,1974/08/27,50,F,Soltero,Universitario,Empleado Público,Construcción,Huancayo,Junín,Centro,2834.15,1354.66,45945.99,512,Regular,Agencia,164,2011-07-06,18,Activo
1224,DNI,6476144,Marco,Quispe,Morales,1978-06-20,48,M,Soltero,Universitario,Empleado Privado,Manufactura,Pisco,Ica,Sur,4910.2,1932.98,91060.66,546,Regular,Telemarketing,145,2013/02/02,20,Activo
1225,DNI,6754939,Héctor,López,Chávez,1996/10/09,28,mas,Soltero,Postgrado,Independiente,Otro,  Pisco,Ica,Sur,3701.46,1554.54,148801.08,465,Regular,Digital,37,16-04-2021,20,Activo
1226,DNI,81330734,Fernando,Gómez,Jiménez,14-10-1982,42,M,Casado,Universitario,Empleado Público,Otro,Sullana,Piura,Norte,,1213.59,42513.83,499,Regular,Agencia,51,2020/08/02,15,Activo
1227,DNI,72033505,Marco,Sánchez,Gómez,28-10-1968,56,M,Conviviente,Técnico,Empleado Privado,Construcción,Chimbote,Ancash,Centro,3021.27,1607.95,63996.24,448,Regular,Agencia,146,2012/12/17,21,Activo
1228,DNI,4224564,Carlos,Huanca,Pérez,1987/07/07,37,M,Soltero,Universitario,Pensionista,Construcción,Santiago de Surco,Lima,Lima y Callao,1082.85,523.85,57042.78,545,Regular,Agencia,151,29/07/2012,2,Activo
1229,Pasaporte,505349419,Andrés,Cruz,Condori,1975/12/26,49,M,Casado,Técnico,Pensionista,Transporte,Miraflores,Lima,Lima y Callao,850.0,532.63,10131.25,631,Regular,Referido,64,2019-09-03,3,Inactivo
1230,DNI,61621856,Diego,Torres,Rojas,1979/06/05,45,M,Soltero,Secundaria,Independiente,Comercio,La Esperanza,La Libertad,Norte,5823.95,2536.78,202536.11,490,Regular,Digital,105,2016-05-10,9,Inactivo
1231,DNI,77143360,Marco,Flores,López,1976/08/05,48,M,Conviviente,Universitario,Independiente,Finanzas,Chiclayo,Lambayeque,Norte,4387.73,2593.37,149405.24,567,Regular,Agencia,171,2010/11/25,12,Activo
1232,DNI,30461638,Cecilia,Sánchez,López,26-09-1970,54,F,Casado,Técnico,Independiente,Tecnología, Wanchaq,Cusco,Sur,4684.61,2508.09,162551.76,493,Regular,Digital,143,31/03/2013,17,Activo
1233,Pasaporte,882672800,Alejandro,Jiménez,Álvarez,1989-03-10,35,M,Casado,Secundaria,Empleado Privado,Salud,El Tambo,Junín,Centro,3185.31,1567.7,31310.32,530,Regular,Agencia,98,2016-12-03,19,Activo
1234,DNI,30830697,rocío,Torres,Chávez,26/05/1975,51,F,Conviviente,Universitario,Empleado Privado,Finanzas,Piura,Piura,Norte,4741.39,2094.79,89899.0,567,Regular,Digital,73,2019/01/02,14,Bloqueado
1235,DNI,90668867,Rodrigo,Ortiz,Jiménez,1993-08-16,31,M,Casado,Universitario,Independiente,Transporte,Miraflores,Lima,Lima y Callao,1189.91,530.0,38071.68,461,Regular,Referido,67,2019-06-19,3,Inactivo
1236,DNI,18073920,Marco,Jiménez,Castro,20-12-1979,45,M,Casado,Secundaria,Empleado Público,Tecnología,Chiclayo,Lambayeque,Norte,1749.59,1005.03,47244.24,585,Regular,Telemarketing,54,16-07-2020,13,Activo
1237,DNI,87192615,Fernando,Morales,Mamani,1977/01/17,47,M,Soltero,Técnico,Empleado Público,Construcción,Arequipa,Arequipa,Sur,2224.85,1411.16,19930.84,435,Regular,Agencia,26,2022-10-31,7,Activo
1238,Pasaporte,809983976,Juan,Ramírez,Herrera,1998-08-12,26,M,Casado,Técnico,Empleado Privado,Tecnología,Víctor Larco Herrera,  La Libertad,Norte,2880.68,1116.57,31704.13,347,Regular,Digital,76,16-09-2018,11,Activo
1239,DNI,35294930,Fernando,García,Díaz,23-08-1970,54,M,Casado,Postgrado,Empleado Privado,Agricultura,San Juan de Lurigancho,Lima,Lima y Callao,2871.02,1292.89,123181.19,685,Regular,Agencia,8,2020/01/01,1,Bloqueado
1240,DNI,89622527,Ángela,Álvarez,Vargas,1955-09-02,69,F,Divorciado,Universitario,Empleado Público,Comercio,Cusco,Cusco,Sur,2363.76,1191.32,81840.94,528,Regular,Agencia,178,13-05-2010,16,Activo
1241,DNI,58904182,Ricardo,Chávez,Martínez,1971-07-08,53,M,Divorciado,Universitario,Empleado Público,Comercio,Los Olivos,Lima,Lima y Callao,4517.89,2393.54,236565.78,438,Regular,Agencia,48,2021/01/10,4,Activo
1242,DNI,9863615,Enrique,Cusi,Torres,2004-10-05,20,M,Soltero,Técnico,Empleado Privado,Transporte,Trujillo,La Libertad,Norte,1739.15,731.61,61591.35,485,Regular,Referido,71,2019-02-16,10,Activo
1243,DNI,63137371,Sofía,Ramos,Ramos,25/10/1977,47,F,Soltero,Secundaria,Empleado Privado,Servicios,Lima,LIMA,Lima y Callao,5047.02,2176.39,296806.23,434,Regular,Telemarketing,65,13/08/2019,5,Inactivo
1244,DNI,96061047,Ana,Flores,Medina,2004-01-24,20,F,Conviviente,Universitario,Empleado Público,Tecnología,La Esperanza,La Libertad,Norte,2478.41,1407.47,35522.42,429,Regular,Digital,32,27/04/2022,9,Activo
